match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2025-10-19,flat_random,yulia putintseva,linda noskova,P2,1.65,1.0,1,0.65,115.68
2025-10-19,flat_random,varvara gracheva,jessica bouzas maneiro,P1,2.515,1.0,0,-1.0,114.68
2025-10-19,flat_random,veronika kudermetova,g mertens,P2,1.21,1.0,1,0.21,114.89
2025-10-19,flat_random,lin zhu,maya joint,P1,3.6,1.0,0,-1.0,113.89
2026-01-01,flat_random,anastasia pavlyuchenkova,sorana cirstea,P1,2.425,1.0,0,-1.0,112.89
2026-01-01,flat_random,ajla tomljanovic,elsa jacquemot,P2,2.125,1.0,0,-1.0,111.89
2026-01-01,flat_random,madison keys,diana shnaider,P1,1.55,1.0,1,0.55,112.44
2026-01-01,flat_random,jessica pegula,liudmila samsonova,P2,3.01,1.0,0,-1.0,111.44
2026-01-01,flat_random,jessica pegula,anna kalinskaya,P2,2.465,1.0,0,-1.0,110.44
2026-01-01,flat_random,jessica pegula,dayana yastremska,P2,3.125,1.0,0,-1.0,109.44
2026-01-01,flat_random,aliaksandra sasnovich,anna blinkova,P2,2.31,1.0,0,-1.0,108.44
2026-01-01,flat_random,aliaksandra sasnovich,clara tauson,P2,1.5,1.0,0,-1.0,107.44
2026-01-01,flat_random,paula badosa,marie bouzkova,P1,2.07,1.0,1,1.07,108.51
2026-01-01,flat_random,magdalena frech,marketa vondrousova,P1,3.925,1.0,1,2.925,111.435
2026-01-01,flat_random,jaqueline cristian,marie bouzkova,P1,2.57,1.0,0,-1.0,110.435
2026-01-01,flat_random,ajla tomljanovic,karolina muchova,P2,1.305,1.0,1,0.305,110.74
2026-01-01,flat_random,karolina muchova,elena rybakina,P1,3.925,1.0,1,2.925,113.665
2026-01-01,flat_random,karolina muchova,eva alexandrova,P1,2.21,1.0,1,1.21,114.875
2026-01-01,flat_random,sorana cirstea,aryna sabalenka,P1,6.75,1.0,0,-1.0,113.875
2026-01-01,flat_random,madison keys,aryna sabalenka,P1,4.6,1.0,0,-1.0,112.875
2026-01-01,flat_random,cristina bucsa,aryna sabalenka,P1,9.0,1.0,0,-1.0,111.875
2026-01-01,flat_random,karolina muchova,aryna sabalenka,P1,4.35,1.0,0,-1.0,110.875
2026-01-01,flat_random,aliaksandra sasnovich,liudmila samsonova,P2,1.53,1.0,1,0.53,111.405
2026-01-01,flat_random,anna kalinskaya,tereza valentova,P2,1.56,1.0,0,-1.0,110.405
2026-01-01,flat_random,shuai zhang,elena rybakina,P2,1.08,1.0,1,0.08,110.485
2026-01-01,flat_random,paula badosa,elena rybakina,P1,4.6,1.0,0,-1.0,109.485
2026-01-01,flat_random,magdalena frech,linda noskova,P2,1.255,1.0,1,0.255,109.74
2026-01-06,flat_random,elina svitolina,katie boulter,P1,1.2,1.0,1,0.2,109.94
2026-01-06,flat_random,elina svitolina,varvara gracheva,P2,3.9,1.0,0,-1.0,108.94
2026-01-06,flat_random,elina svitolina,sonay kartal,P2,3.2,1.0,0,-1.0,107.94
2026-01-06,flat_random,magda linette,elisabetta cocciaretto,P2,1.7,1.0,0,-1.0,106.94
2026-01-06,flat_random,katie boulter,yuliia starodubtseva,P1,1.71,1.0,1,0.71,107.65
2026-01-06,flat_random,janice tjen,sonay kartal,P1,1.66,1.0,0,-1.0,106.65
2026-01-06,flat_random,sonay kartal,ella seidel,P2,3.25,1.0,0,-1.0,105.65
2026-01-06,flat_random,magda linette,alexandra eala,P1,2.47,1.0,0,-1.0,104.65
2026-01-06,flat_random,alexandra eala,petra marcinko,P1,1.55,1.0,1,0.55,105.2
2026-01-06,flat_random,whitney osuigwe,sofia costoulas,P1,2.55,1.0,0,-1.0,104.2
2026-01-06,flat_random,panna udvardy,sara bejlek,P1,2.5,1.0,0,-1.0,103.2
2026-01-06,flat_random,ajla tomljanovic,clara tauson,P1,2.19,1.0,1,1.19,104.39
2026-01-06,flat_random,madison keys,tereza valentova,P1,1.59,1.0,1,0.59,104.98
2026-01-06,flat_random,yulia putintseva,dalma galfi,P2,2.7,1.0,0,-1.0,103.98
2026-01-06,flat_random,katerina siniakova,dayana yastremska,P2,1.6,1.0,0,-1.0,102.98
2026-01-06,flat_random,jaqueline cristian,daria kasatkina,P2,1.63,1.0,0,-1.0,101.98
2026-01-06,flat_random,jaqueline cristian,eva alexandrova,P1,3.75,1.0,1,2.75,104.73
2026-01-06,flat_random,paula badosa,marie bouzkova,P2,2.07,1.0,1,1.07,105.8
2026-01-06,flat_random,jaqueline cristian,kimberly birrell,P1,1.55,1.0,0,-1.0,104.8
2026-01-06,flat_random,maria sakkari,daria kasatkina,P1,1.51,1.0,0,-1.0,103.8
2026-01-06,flat_random,liudmila samsonova,marketa vondrousova,P1,2.03,1.0,0,-1.0,102.8
2026-01-06,flat_random,katerina siniakova,diana shnaider,P1,2.25,1.0,0,-1.0,101.8
2026-01-06,flat_random,ajla tomljanovic,maya joint,P2,1.75,1.0,1,0.75,102.55
2026-01-12,flat_random,magda linette,oksana selekhmeteva,P1,1.95,1.0,1,0.95,103.5
2026-01-12,flat_random,magdalena frech,elsa jacquemot,P2,2.52,1.0,0,-1.0,102.5
2026-01-12,flat_random,olga danilovic,peyton stearns,P1,1.62,1.0,1,0.62,103.12
2026-01-12,flat_random,barbora krejcikova,peyton stearns,P2,2.175,1.0,1,1.175,104.295
2026-01-12,flat_random,elisabetta cocciaretto,antonia ruzic,P1,1.86,1.0,1,0.86,105.155
2026-01-12,flat_random,emiliana arango,antonia ruzic,P1,2.65,1.0,0,-1.0,104.155
2026-01-12,flat_random,olga danilovic,antonia ruzic,P2,2.3,1.0,1,1.3,105.455
2026-01-12,flat_random,emma raducanu,j preston,P2,3.45,1.0,1,2.45,107.905
2026-01-12,flat_random,jessica bouzas maneiro,j preston,P1,1.23,1.0,0,-1.0,106.905
2026-01-19,flat_random,sorana cirstea,eva lys,P2,1.92,1.0,0,-1.0,105.905
2026-01-19,flat_random,ajla tomljanovic,yuliia starodubtseva,P1,1.71,1.0,1,0.71,106.615
2026-01-19,flat_random,madison keys,karolina pliskova,P2,5.8,1.0,0,-1.0,105.615
2026-01-19,flat_random,madison keys,oleksandra oliynykova,P2,13.0,1.0,0,-1.0,104.615
2026-01-19,flat_random,karolina pliskova,janice tjen,P1,3.4,1.0,1,2.4,107.015
2026-01-19,flat_random,laura siegemund,liudmila samsonova,P2,1.23,1.0,0,-1.0,106.015
2026-01-19,flat_random,yulia putintseva,zeynep sonmez,P1,1.73,1.0,1,0.73,106.745
2026-01-19,flat_random,yulia putintseva,elsa jacquemot,P1,1.37,1.0,1,0.37,107.115
2026-01-19,flat_random,madison keys,jessica pegula,P1,2.3,1.0,0,-1.0,106.115
2026-01-19,flat_random,jessica pegula,oksana selekhmeteva,P1,1.06,1.0,1,0.06,106.175
2026-01-19,flat_random,elina svitolina,cristina bucsa,P2,4.8,1.0,0,-1.0,105.175
2026-01-19,flat_random,elina svitolina,coco gauff,P1,1.67,1.0,1,0.67,105.845
2026-01-19,flat_random,elina svitolina,linda klimovicova,P1,1.1,1.0,1,0.1,105.945
2026-01-19,flat_random,elina svitolina,diana shnaider,P2,2.61,1.0,0,-1.0,104.945
2026-01-19,flat_random,belinda bencic,katie boulter,P1,1.13,1.0,1,0.13,105.075
2026-01-19,flat_random,anastasia pavlyuchenkova,alison bai,P2,2.35,1.0,1,1.35,106.425
2026-01-19,flat_random,maria sakkari,leolia jeanjean,P1,1.22,1.0,1,0.22,106.645
2026-01-19,flat_random,aliaksandra sasnovich,jasmine paolini,P2,1.34,1.0,1,0.34,106.985
2026-01-19,flat_random,jasmine paolini,magdalena frech,P2,3.95,1.0,0,-1.0,105.985
2026-01-19,flat_random,zarina diyas,paula badosa,P2,1.02,1.0,1,0.02,106.005
2026-01-19,flat_random,magdalena frech,veronika erjavec,P1,1.23,1.0,1,0.23,106.235
2026-01-19,flat_random,katerina siniakova,panna udvardy,P1,1.11,1.0,1,0.11,106.345
2026-01-19,flat_random,julia grabher,elisabetta cocciaretto,P2,1.25,1.0,0,-1.0,105.345
2026-01-19,flat_random,priscilla hon,marina stakusic,P1,2.33,1.0,1,1.33,106.675
2026-01-19,flat_random,marie bouzkova,renata zarazua,P2,3.65,1.0,0,-1.0,105.675
2026-01-19,flat_random,laura siegemund,maddison inglis,P1,1.63,1.0,0,-1.0,104.675
2026-01-19,flat_random,maddison inglis,kimberly birrell,P2,1.39,1.0,0,-1.0,103.675
2026-01-19,flat_random,magda linette,karolina muchova,P2,1.21,1.0,1,0.21,103.885
2026-01-19,flat_random,jaqueline cristian,karolina muchova,P1,1.16,1.0,0,-1.0,102.885
2026-01-19,flat_random,elina svitolina,aryna sabalenka,P1,4.3,1.0,0,-1.0,101.885
